temperature,internal energy,partition function,free energy,chemical entropy,q variance 1,q variance 2,q avg 1,q avg 2,q square avg 1,q square avg 2,state 1 pop,state 2 pop
357.6467707642744,-2.2522414299811544,5.521358694579439e+31,-2.2525674375814098,9.115351427854347e-07,0.5015115592405195,0.5065017602929488,-4.996797837999962,0.0,25.46950019308161,0.5065017602929488,1.0,6.392847212376375e-30
354.3102118010428,-2.2522612500368995,1.098812574310063e+32,-2.252564699085065,8.56450189857581e-07,0.501421219622312,0.5064939849576389,-4.996798480088677,0.0,25.469416270238828,0.5064939849576389,1.0,3.394356449907134e-30
351.0353322828068,-2.2522798448046113,2.186773626152235e+32,-2.2525621886922145,8.043175761456098e-07,0.5013362503267942,0.5064867344023988,-4.99679908785506,0.0,25.469337374715955,0.5064867344023988,1.0,1.8022730698145915e-30
347.44558612898186,-2.252299274245051,4.719511736173389e+32,-2.2525597156141877,7.495889415041753e-07,0.5012472349103518,0.5064791954734486,-4.996799729040678,0.0,25.469254767051343,0.5064791954734486,1.0,8.881660182796145e-31
343.28476785329457,-2.2523205822869254,1.1745943851085006e+33,-2.2525572311727777,6.893661123741446e-07,0.501149327635023,0.5064709577689361,-4.996800440182965,0.0,25.469163966647695,0.5064709577689361,1.0,3.839126068824269e-31
339.6076607950587,-2.252338361862568,2.6786881866021594e+33,-2.2525551781255775,6.384316022260277e-07,0.5010673916217847,0.5064640940399769,-4.996801040817239,0.0,25.469088033134028,0.5064640940399769,1.0,1.7984106227480642e-31
335.7231733468004,-2.2523561074757215,6.526367805836428e+33,-2.252553270535893,5.872786742901469e-07,0.5009853840791543,0.5064572359879325,-4.996801647539362,0.0,25.469012088931237,0.5064572359879325,1.0,7.927459403271051e-32
331.9540138149603,-2.252372340394268,1.5797694192015539e+34,-2.2525516056663824,5.400304399215101e-07,0.5009101562636502,0.506450938314664,-4.9968022097589575,0.0,25.46894247971565,0.506450938314664,1.0,3.515463024920372e-32
327.27231236173776,-2.2523912011332374,4.872820863697312e+34,-2.2525495561417506,4.838631394460951e-07,0.5008224874968619,0.5064435638128587,-4.996802872580143,0.0,25.46886143492203,0.5064435638128587,1.0,1.2474037664009878e-32
322.80505274055315,-2.252407904326878,1.47161684672162e+35,-2.2525479136236304,4.337270918271996e-07,0.5007445921106495,0.5064369456222005,-4.996803470033377,0.0,25.46878951024825,0.5064369456222005,1.0,4.513071364744675e-33
318.69834459190884,-2.2524221913853655,4.1777641817408764e+35,-2.2525467273521675,3.90764398106716e-07,0.5006777603687738,0.506431185028289,-4.996803990185587,0.0,25.468727876703376,0.506431185028289,1.0,1.7284292787153715e-33
314.4636221950558,-2.2524358988411213,1.260707771089883e+36,-2.252545559899512,3.487241469310882e-07,0.500613457279826,0.5064255351532877,-4.996804498256753,0.0,25.468668651078747,0.5064255351532877,1.0,6.258046897851037e-34
310.3124675322947,-2.2524483685442886,3.8329079657119526e+36,-2.2525445656198233,3.100006786696148e-07,0.5005547934676073,0.506420251043001,-4.996804969664383,0.0,25.468614698330278,0.506420251043001,1.0,2.250324918040387e-34
307.75707995075504,-2.2524555859023025,7.714036699709056e+36,-2.2525439976178134,2.872776006486356e-07,0.500520756667985,0.5064171101292503,-4.99680524742429,0.0,25.468583437354905,0.5064171101292503,1.0,1.1826284963759857e-34
