T(K),partition function,internal energy,free energy,chemical entropy,q variance 1,q variance 2,q avg 1,q avg 2,q square avg 1,q square avg 2
686.6666666666665,3.5542402860515504e+16,-2.243467624822968,-2.2550290320387667,1.6837000799706982e-05,0.5355879380187325,0.5161082199900864,-4.997431746205085,-1.308052379913624e-19,25.509911995997136,0.5161082199900864
666.7676767676767,1.1022090219762214e+17,-2.244449667003696,-2.254708506566103,1.538592814237685e-05,0.5320908721772852,0.5151272212708218,-4.997438219871543,-1.314220685883398e-19,25.50647963361014,0.5151272212708218
646.8686868686868,3.66642296174598e+17,-2.245371384002542,-2.2544163855301864,1.3982747520874083e-05,0.5287669603516321,0.514235252664377,-4.9974441420850235,-1.3201915834884322e-19,25.503214913611547,0.514235252664377
626.969696969697,1.3169674023929518e+18,-2.2462323348604016,-2.254151679361651,1.2631143960427004e-05,0.5256212847148021,0.5134303286296084,-4.9974495244881165,-1.3261087201263872e-19,25.500123034521305,0.5134303286296084
607.0707070707069,5.146742096191649e+18,-2.247032272982505,-2.2539133246904295,1.1334843911556205e-05,0.5226586310114598,0.5127099963660249,-4.997454381088416,-1.3320761906347883e-19,25.497208922071266,0.5127099963660249
587.1717171717171,2.207133229538536e+19,-2.2477711737175676,-2.2537001839115804,1.0097574560592966e-05,0.5198833785963544,0.5120713164261715,-4.997458728409275,-1.338160067305379e-19,25.494477120750403,0.5120713164261715
567.2727272727273,1.0488122324808068e+20,-2.248449263349042,-2.253511045652943,8.923013676748123e-06,0.5172993722184174,0.5115108510414801,-4.997462585603937,-1.3443903554817633e-19,25.49193166672961,0.5115108510414801
547.3737373737374,5.58456487964648e+20,-2.2490670490482825,-2.2533446263450534,7.814728776163882e-06,0.5149097743995625,0.5110246625106678,-4.997465974521032,-1.3507634830019313e-19,25.48957594089501,0.5110246625106678
527.4747474747473,3.375077856158655e+21,-2.249625349146122,-2.253199573117766,6.7761044272834675e-06,0.5127168979191765,0.5106083242122834,-4.9974689197079645,-1.3572454395606846e-19,25.487412501366265,0.5106083242122834
507.5757575757575,2.349827730391884e+22,-2.250125322839698,-2.25307446827013,5.810256668911263e-06,0.5107220189699575,0.5102569469026531,-4.997471448338166,-1.3637756781905196e-19,25.48544289592512,0.5102569469026531
487.67676767676767,1.9175816977428774e+23,-2.250568498158811,-2.2529678355778717,4.919933812904153e-06,0.5089251731350757,0.5099652228786753,-4.997473590047807,-1.3702718707846494e-19,25.483667456360397,0.5099652228786753
467.7777777777778,1.871639384490929e+24,-2.2509567966657777,-2.2528781487125613,4.107403425428046e-06,0.5073249385957972,0.5097274902369688,-4.9974753766689854,-1.3766355680517682e-19,25.482085079008616,0.5097274902369688
447.87878787878776,2.2376209781455545e+25,-2.2512925529516563,-2.2528038420429275,3.3743261171819408e-06,0.5059182140692648,0.5095378187486242,-4.997476841849014,-1.3827587471030166e-19,25.480692998886465,0.5095378187486242
427.9797979797979,3.370670529258104e+26,-2.251578526524314,-2.2527433240644386,2.7216180427744294e-06,0.5047000030253948,0.5093901176907465,-4.99747802055055,-1.3885311340300605e-19,25.479486568911238,0.5093901176907465
408.0808080808081,6.617194631521489e+27,-2.25181790317529,-2.252694993648146,2.149305861701315e-06,0.5036632207855973,0.5092782642455528,-4.997478948434827,-1.393848064069218e-19,25.478459060834858,0.5092782642455528
