temperature,internal energy,partition function,free energy,chemical entropy
112.49231689551885,0.16482519461476963,8.616795201926125e-07,0.13536845871500858,0.0002618555356728942
111.07246718135451,0.16442903022270794,6.935297492925866e-07,0.13573773879951254,0.00025831146233881215
109.68292558514159,0.16404533071413568,5.58030220416416e-07,0.13609425864979846,0.00025483521628569386
108.32287241255088,0.16367365401441003,4.4887578398284323e-07,0.13643852979229673,0.0002514254248944537
106.99150632885787,0.16331357472638347,3.6097117892872585e-07,0.13677104294863904,0.00024808073732657926
105.68804512884614,0.16296468373236547,2.902006733976606e-07,0.13709226860092041,0.00024479982669661023
104.41172624428206,0.16262658773809754,2.3324111895369236e-07,0.13740265760982767,0.000241581391626989
103.16180704219568,0.1622989087775777,1.8741035321618866e-07,0.1377026418668925,0.0002384241573107064
101.93756496390205,0.16198128369523895,1.505443521064897e-07,0.1379926349647039,0.00023532687620142652
100.7382975213513,0.16167336361211346,1.2089774102318804e-07,0.13827303287824022,0.000232288328368003
99.56332220087775,0.16137481339052295,9.706326978649923e-08,0.13854421464345665,0.00022930732163600932
98.41197627006488,0.16108531109702315,7.790666993567198e-08,0.13880654303295842,0.00022638269150216753
97.28361651815075,0.16080454747192843,6.251398165652025e-08,0.1390603652208549,0.0002235133008960105
96.17761893741385,0.16053222540739068,5.014898230501651e-08,0.13930601343477025,0.0002206980398052177
95.0933783637466,0.16026805943844005,4.0218793680384735e-08,0.13954380559087015,0.00021793582480892084
94.03030807850752,0.1600117752471121,3.224610754624689e-08,0.1397740459116783,0.0002152255985223081
92.98783937389956,0.15976310917981654,2.5846764110815002e-08,0.1399970255264881,0.00021256632895673576
91.96542103622504,0.1595218077667836,2.0711657929609263e-08,0.14021302306429317,0.00020995700867704092
90.96251907727653,0.1592876273206936,1.659214232474983e-08,0.14042230517027374,0.00020739665459784562
89.97861614304165,0.15906033347797377,1.3288256924100842e-08,0.14062512706820005,0.00020488430696096434
89.01321104741662,0.15883970078920653,1.0639237358937229e-08,0.1408217330733202,0.00020241902863484302
88.06581829270664,0.15862551232442765,8.51586626736583e-09,0.14101235708653512,0.00019999990438232494
87.1359675955165,0.15841755929682153,6.814310183069112e-09,0.14119722306684418,0.0001976260401435354
86.22320341154959,0.15821564070244087,5.451155036570988e-09,0.1413765454842701,0.00019529656231625454
85.32708447074613,0.15801956297767034,4.359408276540336e-09,0.1415505297518571,0.0001930106170621537
84.44718331587806,0.15782913967203424,3.4852802595661625e-09,0.1417193726390014,0.000190767369620531
83.58308585054768,0.15764419113686212,2.785593710211561e-09,0.1418832626657899,0.00018856600364401292
82.73439089770103,0.1574645442292307,2.2256992397700767e-09,0.1420423804789936,0.000186405720558289
81.90070976761488,0.157290032030191,1.7777985027529695e-09,0.14219689921073886,0.00018428573894264672
81.08166583735186,0.15712049357695873,1.4195956260808275e-09,0.14234698482027114,0.00018220529393565919
80.27689414129958,0.1569557736082854,1.1332129264998581e-09,0.14249279641965115,0.00018016363666458233
79.48604097463554,0.15679572232271174,9.043193485449904e-10,0.14263448658378627,0.00017816003370257682
78.7087635068931,0.15664019514847327,7.214300713612985e-10,0.1427722016460159,0.000176193766545994
77.94472940923858,0.15648905252519732,5.753438156601401e-10,0.1429060819792722,0.00017426413112052138
77.1936164920507,0.1563421596961218,4.586908958936493e-10,0.14303626226407168,0.0001723704373070842
76.45511235773716,0.15619938651126852,3.655703179485204e-10,0.14316287174308867,0.00017051200849959347
75.72891393630358,0.15606060721582357,2.9125844272590884e-10,0.14328603448528723,0.00016868818086155534
75.01472733895237,0.15592570030698494,2.3197520856453356e-10,0.143405869585904,0.0001668983033759538
74.3122675697078,0.1557945483687069,1.8469653825692064e-10,0.1435224913826314,0.00016514173752757354
73.6212581317525,0.15566703789301942,1.4700386307671624e-10,0.143636009680531,0.00016341785671412603
72.94143074501591,0.15554305912855973,1.169634671865742e-10,0.1437465299497381,0.00016172604592935933
