temperature,internal energy,partition function,free energy,chemical entropy,q variance 1,q variance 2,q variance 3,q variance 4,q variance 5,q variance 6,q avg 1,q avg 2,q avg 3,q avg 4,q avg 5,q avg 6,q square avg 1,q square avg 2,q square avg 3,q square avg 4,q square avg 5,q square avg 6,state 1 pop,state 2 pop,state 3 pop,state 4 pop,state 5 pop,state 6 pop
3390.758650501953,-0.4012346570481823,927027838.9152551,-6.033052701028878,0.0016609315567614896,7.585081178566378,6.197828879537726,6.037752611165676,1.6538806582275933,1.4858246403951352,1.6971589859187797,0.0003505710311760697,6.921080229614339e-05,-1.613728314925079e-05,-0.10696818390000226,-0.0006868379031659645,0.0012646385533087627,7.585081301466426,6.197828884327861,6.037752611426088,1.665322850594458,1.4858251121414403,1.6971605852294502,0.6503331753061862,0.17081953291098637,0.1710330233867192,0.0008805048946865763,0.000648498407607191,0.006285265093814486
2929.2775795069138,-0.440013931353738,1163661288.0405424,-5.269343526039005,0.0016486418455086084,7.254232006546553,6.076756602566219,5.899331783876042,1.6153859312352603,1.4580360316874432,1.6388538767419265,0.000558958712449487,6.84350422705733e-05,-1.6892602216930332e-05,-0.1306268547436097,-0.0006881307193169214,0.0013115799946273367,7.254232318981395,6.076756607249574,5.899331784161403,1.6324493064154684,1.45803650521133,1.6388555969840088,0.6973695977640196,0.14914440297466433,0.14936010797437005,0.0005526983325165614,0.0003319349549114795,0.003241257999517857
2566.2028704565696,-0.46976019075452036,1502204980.776865,-4.672695491038902,0.0016378032105998734,6.981037436586022,5.9918168487989325,5.803145134358603,1.5880713995885996,1.4389748569003733,1.591509812181064,0.0007633272862085129,6.791700330060315e-05,-1.758344905135248e-05,-0.15279658556424558,-0.000688724126033379,0.0013455409050156136,6.9810380192545685,5.991816853411652,5.803145134667781,1.6114181961486913,1.4389753312412952,1.591511622661391,0.7414465620356958,0.12807100804288193,0.12828096617473966,0.0003970300285549794,0.00019341837803566397,0.0016110153400920625
2266.8975806713734,-0.49373101323956636,2003483576.0543845,-4.183953125477886,0.0016278733294802887,6.747961422583738,5.930508143822242,5.735978055644186,1.5679163766642201,1.4256586427611726,1.552012441117611,0.0009436416507058727,6.858647370705622e-05,-1.8227673546664247e-05,-0.17384307800547813,-0.0006894246261931969,0.0013662017829333423,6.747962313043303,5.9305081485263464,5.735978055976434,1.598137792434639,1.4256591180674878,1.5520143076249227,0.7831502131414833,0.10773113904622231,0.10792858123141436,0.00030851468211622675,0.00012423773407223507,0.0007573141646915804
2021.862938290142,-0.5129234711720527,2738475598.672835,-3.7861486594562486,0.0016189154696372797,6.553646101945075,5.886898483448023,5.690797739512667,1.5530651407365583,1.416571113864734,1.5197903280637615,0.001086732206610059,7.077435211256821e-05,-1.8806209804279384e-05,-0.19295626820501197,-0.0006905669852983862,0.001375271908296834,6.553647282931964,5.886898488457033,5.6907977398663405,1.5902972621761629,1.4165715907474954,1.5197922194365832,0.820898767135551,0.0891212419456493,0.08930142334729069,0.0002508100902497869,8.53858832562825e-05,0.0003423715980030905
1809.3611044017368,-0.5291226904191172,3891696838.7181234,-3.4430135321126767,0.0016104529021900434,6.385255380493767,5.854108206127405,5.659290644587883,1.5413384334964522,1.4100540402511936,1.492372620759704,0.0011985873181809374,7.45291827228062e-05,-1.9338972853963638e-05,-0.2106582326152879,-0.000692275047302307,0.0013760293275801644,6.3852568171053266,5.8541082116820045,5.659290644961879,1.5857153244650488,1.4100545194959349,1.4923745142164142,0.8557759614295626,0.07182767238768742,0.0719868326328936,0.00020678560358224708,5.959236083385174e-05,0.00014315558544026984
1623.3219485556497,-0.542757026239137,5771868710.912143,-3.1441382226616703,0.0016025047888603438,6.241252049415277,5.829295832464587,5.637502032537616,1.5319096666930534,1.405362793561816,1.4692592326540612,0.0012820300995855392,7.961183011760613e-05,-1.9818035614947158e-05,-0.22659563041216813,-0.0006944801316869115,0.0013709678278067048,6.241253693016453,5.829295838802631,5.63750203293037,1.5832552464149412,1.4053632758644694,1.4692611122068462,0.8871264192553857,0.05623518501808145,0.05637110354655521,0.00017121488575955402,4.126957070381069e-05,5.4807723514048083e-05
1454.1317399057248,-0.5544294882814349,9111424622.816042,-2.873648402687768,0.0015949166439051074,6.116924326954903,5.80992559736873,5.6220665789940885,1.5240339582108673,1.4018725876384213,1.4495132126623471,0.001344161803116272,8.58083325172256e-05,-2.0249587318256266e-05,-0.24090667932451051,-0.0006971010779717533,0.0013622614816290752,6.1169261337258565,5.8099256047318,5.622066579404135,1.5820699863540297,1.4018730735883342,1.4495150684186915,0.9152498554165034,0.04222608776333696,0.04233732845359552,0.00014083199211160363,2.7577260228296672e-05,1.831911422403347e-05
1307.368867178987,-0.5636908143940097,15038169421.218943,-2.6400661637695997,0.0015882092663380832,6.017940789897827,5.795655584482098,5.61170298269124,1.5178299850687305,1.3994052150817484,1.4339048282387237,0.0013878269199339853,9.230457783305689e-05,-2.0606202594229765e-05,-0.25263585314729226,-0.0006997974727417389,0.0013526243329102694,6.017942715961387,5.795655593002233,5.611702983115856,1.5816548593641906,1.3994057047982513,1.4339066578313096,0.938286413624454,0.030743074487709247,0.030830988879862863,0.00011597799449804498,1.796678092917798e-05,5.5782325467878104e-06
1182.9815641071418,-0.5706555841669554,25536908094.841362,-2.4428631169098525,0.0015826176751587418,5.943469305813678,5.7854889471806095,5.604858347256294,1.5131461615257606,1.397699584053594,1.42221310000326,0.0014189158239435987,9.844011120251512e-05,-2.088378668387895e-05,-0.2616400117535699,-0.0007023041624902356,0.0013441394841740438,5.943471319135793,5.785488956871065,5.604858347692427,1.5816016572761689,1.3977000772847306,1.422214906714213,0.9559658276619843,0.021928633900307356,0.021996328969853325,9.608175373469569e-05,1.152309701442217e-05,1.6046171058642605e-06
1085.7985356577506,-0.5753777544642026,42238847427.736694,-2.2892639649845323,0.0015784569183288674,5.893020012028404,5.778840527230803,5.600613916243132,1.509943872420868,1.3966050529656526,1.414312084062876,0.0014407953917278421,0.000103486282364909,-2.1078012235612677e-05,-0.2678205705984309,-0.0007043394852521414,0.001338169835501393,5.893022087919765,5.778840537940213,5.600613916687415,1.581671730456537,1.396605549059763,1.4143138747613846,0.9680997160153862,0.0158792518464836,0.01593159054465782,8.135526588914864e-05,7.5918381606922015e-06,4.944894223584945e-07
1004.1895810642379,-0.5787728188904998,69731002130.54974,-2.1605822548863207,0.0015752099661494425,5.856791847925436,5.77417098853276,5.597731755089156,1.5076213860063075,1.3958443666180793,1.408645742347603,0.001458495324255041,0.00010780294091711493,-2.122207750301062e-05,-0.2722964508311649,-0.0007060637645008415,0.0013341634723929446,5.856793975134047,5.774171000154235,5.597731755539533,1.5817667431415565,1.3958448651441189,1.408647522339774,0.9768867233566534,0.011499146955400595,0.011539385720232815,6.956585469086378e-05,5.024319586898247e-06,1.5379343564025005e-07
936.677486004392,-0.5811504680086739,113041897099.91508,-2.054320675447553,0.0015727614140946392,5.831448541762557,5.770951763299096,5.595786133613672,1.505982209361966,1.3953228454536666,1.404684904051696,0.0014731834540379913,0.00011138336422499263,-2.1326407879741303e-05,-0.275445053954131,-0.0007074842920960673,0.0013318448423498411,5.831450712032046,5.77095177570535,5.595786134068487,1.5818521871097602,1.3953233459876901,1.40468667786238,0.9830682524073133,0.00841849857802629,0.00844957745155819,6.024000192460343e-05,3.381499819956031e-06,5.006135760819309e-08
881.9388572336263,-0.5827789925150961,176847072096.9665,-1.9682798028673147,0.0015709715010155157,5.8141051079000095,5.768769853149216,5.594483595370877,1.504852467434052,1.3949702515699645,1.4019756832024879,0.0014853541710637404,0.00011427460349733923,-2.1400472533776612e-05,-0.27760754126665477,-0.0007086269404423638,0.0013307707779152097,5.814107314177023,5.768769866207901,5.594483595828858,1.5819184144021694,1.3949707537221052,1.4019774541533512,0.9873141033488441,0.006303087714982167,0.006327466788252644,5.2978535488801955e-05,2.3458769017573265e-06,1.77355305437244e-08
836.834062672974,-0.5839175496748138,267472721553.9161,-1.8974519061115924,0.001569647335149279,5.801986814734553,5.7672552583557115,5.593585668014866,1.504058860864903,1.3947256949904931,1.4000834110333478,0.0014956412308495105,0.00011664309110447158,-2.1454242751980977e-05,-0.2791219775635557,-0.0007095616353731335,0.0013304878521183676,5.8019890516772445,5.767255271961322,5.59358566847515,1.5819679392238932,1.3947261984682076,1.4000851812312725,0.9902878821189136,0.004821901489480631,0.004841329584340744,4.720576698402823e-05,1.6742361837932396e-06,6.8040972602199816e-09
