x,y,density,2,3,4,5,6,7,8,9,10
0.792877,2.831681,0.00022715,0.00070804,0.00094767,0.00139994,0.00295393,0.00194125,0.00263508,0.00584057,0.00181308,0.00821361
0.792877,3.260321,0.00010425,0.00037412,0.00043491,0.0008757,0.00156084,0.00150901,0.00120931,0.00365344,0.00194944,0.00434003
0.792877,3.700743,4.181e-05,0.00017031,0.00017443,0.00046103,0.00071055,0.00094525,0.000485,0.00192343,0.00152606,0.00197575
0.792877,4.156272,1.441e-05,6.591e-05,6.011e-05,0.00020305,0.00027499,0.00048252,0.00016713,0.00084713,0.00092795,0.00076464
0.792877,4.63156,4.16e-06,2.123e-05,1.737e-05,7.358e-05,8.856e-05,0.00019925,4.83e-05,0.00030698,0.0004442,0.00024625
0.792877,5.133596,9.7e-07,5.5e-06,4.06e-06,2.128e-05,2.294e-05,6.494e-05,1.129e-05,8.879e-05,0.00016506,6.378e-05
0.792877,5.673962,1.7e-07,1.08e-06,7.2e-07,4.66e-06,4.51e-06,1.59e-05,2.01e-06,1.942e-05,4.563e-05,1.255e-05
0.792877,6.275079,2e-08,1.5e-07,9e-08,6.9e-07,6.1e-07,2.65e-06,2.4e-07,2.89e-06,8.54e-06,1.68e-06
0.792877,6.99568,0.0,1e-08,1e-08,5e-08,4e-08,2.3e-07,2e-08,2.3e-07,8.5e-07,1.2e-07
1.191827,-6.99568,0.0,-0.0,0.0,2e-08,-1e-08,-7e-08,1e-08,8e-08,2.6e-07,-5e-08
1.191827,-6.275079,1e-08,-4e-08,3e-08,2.1e-07,-2.1e-07,-8e-07,1e-07,9.9e-07,2.58e-06,-6.6e-07
1.191827,-5.673962,5e-08,-3.3e-07,2.5e-07,1.41e-06,-1.54e-06,-4.8e-06,7.8e-07,6.63e-06,1.378e-05,-4.9e-06
1.191827,-5.133596,2.9e-07,-1.66e-06,1.38e-06,6.43e-06,-7.83e-06,-1.961e-05,4.41e-06,3.029e-05,4.985e-05,-2.49e-05
1.191827,-4.63156,1.26e-06,-6.41e-06,5.93e-06,2.222e-05,-3.021e-05,-6.018e-05,1.886e-05,0.00010472,0.00013415,-9.614e-05
1.191827,-4.156272,4.35e-06,-1.991e-05,2.05e-05,6.132e-05,-9.381e-05,-0.00014573,6.525e-05,0.00028899,0.00028025,-0.00029852
1.191827,-3.700743,1.263e-05,-5.144e-05,5.95e-05,0.00013924,-0.0002424,-0.00028548,0.00018935,0.00065616,0.00046089,-0.00077136
1.191827,-3.260321,3.148e-05,-0.00011299,0.00014837,0.00026447,-0.00053246,-0.00045574,0.00047213,0.00124633,0.00058876,-0.0016944
1.191827,-2.831681,6.86e-05,-0.00021384,0.00032329,0.0004228,-0.0010077,-0.00058628,0.00102877,0.00199245,0.00054758,-0.00320669
1.191827,-2.412318,0.00013225,-0.00035118,0.00062323,0.00056588,-0.00165494,-0.00058082,0.00198325,0.00266671,0.00028108,-0.00526633
1.191827,-2.000259,0.00022762,-0.00050118,0.00107265,0.00061934,-0.00236179,-0.00037812,0.00341338,0.00291866,-0.0001201,-0.00751567
1.191827,-1.593886,0.00035213,-0.00061781,0.00165941,0.00051748,-0.00291145,-1.974e-05,0.00528057,0.00243862,-0.00043083,-0.00926477
1.191827,-1.191827,0.00049211,-0.00064561,0.00231905,0.00025094,-0.00304243,0.00033706,0.00737967,0.00118256,-0.00043842,-0.00968159
1.191827,-0.792877,0.00062351,-0.00054418,0.00293827,-0.00010505,-0.00256445,0.00049726,0.00935014,-0.00049503,-0.00012602,-0.00816057
1.191827,-0.395943,0.00071797,-0.00031292,0.00338341,-0.00041124,-0.00147463,0.00035898,0.01076664,-0.00193797,0.00027792,-0.00469255
1.191827,0.0,0.00075242,0.0,0.00354575,-0.00053204,0.0,0.0,0.01128325,-0.00250723,0.00046076,-0.0
1.191827,0.395943,0.00071797,0.00031292,0.00338341,-0.00041124,0.00147463,-0.00035898,0.01076664,-0.00193797,0.00027792,0.00469255
1.191827,0.792877,0.00062351,0.00054418,0.00293827,-0.00010505,0.00256445,-0.00049726,0.00935014,-0.00049503,-0.00012602,0.00816057
1.191827,1.191827,0.00049211,0.00064561,0.00231905,0.00025094,0.00304243,-0.00033706,0.00737967,0.00118256,-0.00043842,0.00968159
1.191827,1.593886,0.00035213,0.00061781,0.00165941,0.00051748,0.00291145,1.974e-05,0.00528057,0.00243862,-0.00043083,0.00926477
1.191827,2.000259,0.00022762,0.00050118,0.00107265,0.00061934,0.00236179,0.00037812,0.00341338,0.00291866,-0.0001201,0.00751567
1.191827,2.412318,0.00013225,0.00035118,0.00062323,0.00056588,0.00165494,0.00058082,0.00198325,0.00266671,0.00028108,0.00526633
1.191827,2.831681,6.86e-05,0.00021384,0.00032329,0.0004228,0.0010077,0.00058628,0.00102877,0.00199245,0.00054758,0.00320669
1.191827,3.260321,3.148e-05,0.00011299,0.00014837,0.00026447,0.00053246,0.00045574,0.00047213,0.00124633,0.00058876,0.0016944
1.191827,3.700743,1.263e-05,5.144e-05,5.95e-05,0.00013924,0.0002424,0.00028548,0.00018935,0.00065616,0.00046089,0.00077136
1.191827,4.156272,4.35e-06,1.991e-05,2.05e-05,6.132e-05,9.381e-05,0.00014573,6.525e-05,0.00028899,0.00028025,0.00029852
1.191827,4.63156,1.26e-06,6.41e-06,5.93e-06,2.222e-05,3.021e-05,6.018e-05,1.886e-05,0.00010472,0.00013415,9.614e-05
1.191827,5.133596,2.9e-07,1.66e-06,1.38e-06,6.43e-06,7.83e-06,1.961e-05,4.41e-06,3.029e-05,4.985e-05,2.49e-05
1.191827,5.673962,5e-08,3.3e-07,2.5e-07,1.41e-06,1.54e-06,4.8e-06,7.8e-07,6.63e-06,1.378e-05,4.9e-06
1.191827,6.275079,1e-08,4e-08,3e-08,2.1e-07,2.1e-07,8e-07,1e-07,9.9e-07,2.58e-06,6.6e-07
1.191827,6.99568,0.0,0.0,0.0,2e-08,1e-08,7e-08,1e-08,8e-08,2.6e-07,5e-08
1.593886,-6.99568,0.0,-0.0,0.0,0.0,-0.0,-2e-08,0.0,2e-08,7e-08,-1e-08
1.593886,-6.275079,0.0,-1e-08,1e-08,5e-08,-6e-08,-2.1e-07,3e-08,2.8e-07,6.7e-07,-2.1e-07
1.593886,-5.673962,1e-08,-8e-08,7e-08,3.6e-07,-4.4e-07,-1.24e-06,2.5e-07,1.91e-06,3.56e-06,-1.59e-06
1.593886,-5.133596,8e-08,-4.3e-07,4e-07,1.66e-06,-2.26e-06,-5.07e-06,1.43e-06,8.73e-06,1.288e-05,-8.08e-06
1.593886,-4.63156,3.3e-07,-1.66e-06,1.71e-06,5.74e-06,-8.71e-06,-1.555e-05,6.12e-06,3.02e-05,3.467e-05,-3.121e-05
1.593886,-4.156272,1.12e-06,-5.15e-06,5.91e-06,1.585e-05,-2.705e-05,-3.767e-05,2.118e-05,8.333e-05,7.243e-05,-9.691e-05
1.593886,-3.700743,3.26e-06,-1.329e-05,1.716e-05,3.599e-05,-6.989e-05,-7.378e-05,6.147e-05,0.00018919,0.00011912,-0.00025041
1.593886,-3.260321,8.14e-06,-2.92e-05,4.278e-05,6.836e-05,-0.00015353,-0.00011779,0.00015327,0.00035936,0.00015217,-0.00055007
1.593886,-2.831681,1.773e-05,-5.527e-05,9.322e-05,0.00010928,-0.00029055,-0.00015153,0.00033398,0.00057449,0.00014153,-0.00104102
1.593886,-2.412318,3.418e-05,-9.077e-05,0.0001797,0.00014626,-0.00047717,-0.00015012,0.00064384,0.0007689,7.265e-05,-0.00170966
1.593886,-2.000259,5.883e-05,-0.00012953,0.00030928,0.00016008,-0.00068099,-9.773e-05,0.00110812,0.00084155,-3.104e-05,-0.00243989
1.593886,-1.593886,9.101e-05,-0.00015968,0.00047847,0.00013375,-0.00083947,-5.1e-06,0.00171428,0.00070314,-0.00011135,-0.00300772
1.593886,-1.191827,0.00012719,-0.00016686,0.00066866,6.486e-05,-0.00087724,8.712e-05,0.00239574,0.00034097,-0.00011331,-0.00314303
1.593886,-0.792877,0.00016115,-0.00014065,0.0008472,-2.715e-05,-0.00073942,0.00012852,0.00303543,-0.00014273,-3.257e-05,-0.00264925
1.593886,-0.395943,0.00018557,-8.088e-05,0.00097555,-0.00010629,-0.00042519,9.278e-05,0.00349528,-0.00055878,7.183e-05,-0.00152339
1.593886,0.0,0.00019447,0.0,0.00102236,-0.00013751,0.0,0.0,0.003663,-0.00072292,0.00011909,-0.0
1.593886,0.395943,0.00018557,8.088e-05,0.00097555,-0.00010629,0.00042519,-9.278e-05,0.00349528,-0.00055878,7.183e-05,0.00152339
1.593886,0.792877,0.00016115,0.00014065,0.0008472,-2.715e-05,0.00073942,-0.00012852,0.00303543,-0.00014273,-3.257e-05,0.00264925
1.593886,1.191827,0.00012719,0.00016686,0.00066866,6.486e-05,0.00087724,-8.712e-05,0.00239574,0.00034097,-0.00011331,0.00314303
1.593886,1.593886,9.101e-05,0.00015968,0.00047847,0.00013375,0.00083947,5.1e-06,0.00171428,0.00070314,-0.00011135,0.00300772
1.593886,2.000259,5.883e-05,0.00012953,0.00030928,0.00016008,0.00068099,9.773e-05,0.00110812,0.00084155,-3.104e-05,0.00243989
1.593886,2.412318,3.418e-05,9.077e-05,0.0001797,0.00014626,0.00047717,0.00015012,0.00064384,0.0007689,7.265e-05,0.00170966
1.593886,2.831681,1.773e-05,5.527e-05,9.322e-05,0.00010928,0.00029055,0.00015153,0.00033398,0.00057449,0.00014153,0.00104102
1.593886,3.260321,8.14e-06,2.92e-05,4.278e-05,6.836e-05,0.00015353,0.00011779,0.00015327,0.00035936,0.00015217,0.00055007
1.593886,3.700743,3.26e-06,1.329e-05,1.716e-05,3.599e-05,6.989e-05,7.378e-05,6.147e-05,0.00018919,0.00011912,0.00025041
1.593886,4.156272,1.12e-06,5.15e-06,5.91e-06,1.585e-05,2.705e-05,3.767e-05,2.118e-05,8.333e-05,7.243e-05,9.691e-05
1.593886,4.63156,3.3e-07,1.66e-06,1.71e-06,5.74e-06,8.71e-06,1.555e-05,6.12e-06,3.02e-05,3.467e-05,3.121e-05
1.593886,5.133596,8e-08,4.3e-07,4e-07,1.66e-06,2.26e-06,5.07e-06,1.43e-06,8.73e-06,1.288e-05,8.08e-06
1.593886,5.673962,1e-08,8e-08,7e-08,3.6e-07,4.4e-07,1.24e-06,2.5e-07,1.91e-06,3.56e-06,1.59e-06
1.593886,6.275079,0.0,1e-08,1e-08,5e-08,6e-08,2.1e-07,3e-08,2.8e-07,6.7e-07,2.1e-07
1.593886,6.99568,0.0,0.0,0.0,0.0,0.0,2e-08,0.0,2e-08,7e-08,1e-08
2.000259,-6.99568,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,1e-08,1e-08,-0.0
2.000259,-6.275079,0.0,-0.0,0.0,1e-08,-1e-08,-5e-08,1e-08,7e-08,1.5e-07,-6e-08
2.000259,-5.673962,0.0,-2e-08,2e-08,8e-08,-1.1e-07,-2.7e-07,7e-08,4.6e-07,7.8e-07,-4.3e-07
2.000259,-5.133596,2e-08,-9e-08,1e-07,3.6e-07,-5.5e-07,-1.11e-06,3.9e-07,2.12e-06,2.83e-06,-2.18e-06
2.000259,-4.63156,7e-08,-3.6e-07,4.1e-07,1.26e-06,-2.11e-06,-3.41e-06,1.65e-06,7.32e-06,7.61e-06,-8.41e-06
2.000259,-4.156272,2.5e-07,-1.13e-06,1.43e-06,3.48e-06,-6.56e-06,-8.26e-06,5.71e-06,2.02e-05,1.589e-05,-2.613e-05
2.000259,-3.700743,7.2e-07,-2.92e-06,4.16e-06,7.9e-06,-1.694e-05,-1.619e-05,1.657e-05,4.586e-05,2.614e-05,-6.751e-05
2.000259,-3.260321,1.79e-06,-6.41e-06,1.037e-05,1.5e-05,-3.721e-05,-2.584e-05,4.132e-05,8.71e-05,3.339e-05,-0.00014829
2.000259,-2.831681,3.89e-06,-1.213e-05,2.259e-05,2.398e-05,-7.043e-05,-3.325e-05,9.004e-05,0.00013925,3.105e-05,-0.00028065
2.000259,-2.412318,7.5e-06,-1.992e-05,4.356e-05,3.209e-05,-0.00011566,-3.294e-05,0.00017357,0.00018637,1.594e-05,-0.00046091
2.000259,-2.000259,1.291e-05,-2.842e-05,7.497e-05,3.512e-05,-0.00016506,-2.144e-05,0.00029874,0.00020398,-6.81e-06,-0.00065777
2.000259,-1.593886,1.997e-05,-3.504e-05,0.00011598,2.935e-05,-0.00020348,-1.12e-06,0.00046215,0.00017043,-2.443e-05,-0.00081085
2.000259,-1.191827,2.791e-05,-3.661e-05,0.00016208,1.423e-05,-0.00021263,1.911e-05,0.00064587,8.265e-05,-2.486e-05,-0.00084733
2.000259,-0.792877,3.536e-05,-3.086e-05,0.00020535,-5.96e-06,-0.00017923,2.82e-05,0.00081832,-3.46e-05,-7.15e-06,-0.00071421
2.000259,-0.395943,4.072e-05,-1.775e-05,0.00023646,-2.332e-05,-0.00010306,2.036e-05,0.0009423,-0.00013544,1.576e-05,-0.00041069
2.000259,0.0,4.267e-05,0.0,0.00024781,-3.017e-05,0.0,0.0,0.00098751,-0.00017523,2.613e-05,-0.0
2.000259,0.395943,4.072e-05,1.775e-05,0.00023646,-2.332e-05,0.00010306,-2.036e-05,0.0009423,-0.00013544,1.576e-05,0.00041069
2.000259,0.792877,3.536e-05,3.086e-05,0.00020535,-5.96e-06,0.00017923,-2.82e-05,0.00081832,-3.46e-05,-7.15e-06,0.00071421
2.000259,1.191827,2.791e-05,3.661e-05,0.00016208,1.423e-05,0.00021263,-1.911e-05,0.00064587,8.265e-05,-2.486e-05,0.00084733
2.000259,1.593886,1.997e-05,3.504e-05,0.00011598,2.935e-05,0.00020348,1.12e-06,0.00046215,0.00017043,-2.443e-05,0.00081085
2.000259,2.000259,1.291e-05,2.842e-05,7.497e-05,3.512e-05,0.00016506,2.144e-05,0.00029874,0.00020398,-6.81e-06,0.00065777
2.000259,2.412318,7.5e-06,1.992e-05,4.356e-05,3.209e-05,0.00011566,3.294e-05,0.00017357,0.00018637,1.594e-05,0.00046091
2.000259,2.831681,3.89e-06,1.213e-05,2.259e-05,2.398e-05,7.043e-05,3.325e-05,9.004e-05,0.00013925,3.105e-05,0.00028065
2.000259,3.260321,1.79e-06,6.41e-06,1.037e-05,1.5e-05,3.721e-05,2.584e-05,4.132e-05,8.71e-05,3.339e-05,0.00014829
2.000259,3.700743,7.2e-07,2.92e-06,4.16e-06,7.9e-06,1.694e-05,1.619e-05,1.657e-05,4.586e-05,2.614e-05,6.751e-05
2.000259,4.156272,2.5e-07,1.13e-06,1.43e-06,3.48e-06,6.56e-06,8.26e-06,5.71e-06,2.02e-05,1.589e-05,2.613e-05
2.000259,4.63156,7e-08,3.6e-07,4.1e-07,1.26e-06,2.11e-06,3.41e-06,1.65e-06,7.32e-06,7.61e-06,8.41e-06
2.000259,5.133596,2e-08,9e-08,1e-07,3.6e-07,5.5e-07,1.11e-06,3.9e-07,2.12e-06,2.83e-06,2.18e-06
2.000259,5.673962,0.0,2e-08,2e-08,8e-08,1.1e-07,2.7e-07,7e-08,4.6e-07,7.8e-07,4.3e-07
2.000259,6.275079,0.0,0.0,0.0,1e-08,1e-08,5e-08,1e-08,7e-08,1.5e-07,6e-08
2.000259,6.99568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,1e-08,0.0
2.412318,-6.99568,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
2.412318,-6.275079,0.0,-0.0,0.0,0.0,-0.0,-1e-08,0.0,1e-08,3e-08,-1e-08
2.412318,-5.673962,0.0,-0.0,0.0,1e-08,-2e-08,-5e-08,2e-08,9e-08,1.4e-07,-1e-07
2.412318,-5.133596,0.0,-2e-08,2e-08,7e-08,-1.1e-07,-2.1e-07,9e-08,4.3e-07,5.2e-07,-4.9e-07
2.412318,-4.63156,1e-08,-7e-08,8e-08,2.3e-07,-4.3e-07,-6.3e-07,3.7e-07,1.48e-06,1.4e-06,-1.87e-06
2.412318,-4.156272,5e-08,-2.1e-07,2.9e-07,6.4e-07,-1.32e-06,-1.52e-06,1.27e-06,4.08e-06,2.93e-06,-5.82e-06
2.412318,-3.700743,1.3e-07,-5.4e-07,8.4e-07,1.46e-06,-3.42e-06,-2.98e-06,3.69e-06,9.26e-06,4.82e-06,-1.503e-05
2.412318,-3.260321,3.3e-07,-1.18e-06,2.09e-06,2.76e-06,-7.52e-06,-4.76e-06,9.2e-06,1.76e-05,6.15e-06,-3.301e-05
2.412318,-2.831681,7.2e-07,-2.24e-06,4.56e-06,4.42e-06,-1.423e-05,-6.13e-06,2.004e-05,2.813e-05,5.72e-06,-6.247e-05
2.412318,-2.412318,1.38e-06,-3.67e-06,8.8e-06,5.91e-06,-2.337e-05,-6.07e-06,3.863e-05,3.765e-05,2.94e-06,-0.00010259
2.412318,-2.000259,2.38e-06,-5.24e-06,1.515e-05,6.47e-06,-3.335e-05,-3.95e-06,6.649e-05,4.121e-05,-1.26e-06,-0.0001464
2.412318,-1.593886,3.68e-06,-6.46e-06,2.343e-05,5.41e-06,-4.111e-05,-2.1e-07,0.00010286,3.443e-05,-4.5e-06,-0.00018047
2.412318,-1.191827,5.14e-06,-6.75e-06,3.274e-05,2.62e-06,-4.296e-05,3.52e-06,0.00014375,1.67e-05,-4.58e-06,-0.00018859
2.412318,-0.792877,6.52e-06,-5.69e-06,4.149e-05,-1.1e-06,-3.621e-05,5.2e-06,0.00018214,-6.99e-06,-1.32e-06,-0.00015896
2.412318,-0.395943,7.5e-06,-3.27e-06,4.777e-05,-4.3e-06,-2.082e-05,3.75e-06,0.00020973,-2.736e-05,2.9e-06,-9.141e-05
2.412318,0.0,7.86e-06,-0.0,5.006e-05,-5.56e-06,0.0,0.0,0.00021979,-3.54e-05,4.82e-06,-0.0
2.412318,0.395943,7.5e-06,3.27e-06,4.777e-05,-4.3e-06,2.082e-05,-3.75e-06,0.00020973,-2.736e-05,2.9e-06,9.141e-05
2.412318,0.792877,6.52e-06,5.69e-06,4.149e-05,-1.1e-06,3.621e-05,-5.2e-06,0.00018214,-6.99e-06,-1.32e-06,0.00015896
2.412318,1.191827,5.14e-06,6.75e-06,3.274e-05,2.62e-06,4.296e-05,-3.52e-06,0.00014375,1.67e-05,-4.58e-06,0.00018859
2.412318,1.593886,3.68e-06,6.46e-06,2.343e-05,5.41e-06,4.111e-05,2.1e-07,0.00010286,3.443e-05,-4.5e-06,0.00018047
2.412318,2.000259,2.38e-06,5.24e-06,1.515e-05,6.47e-06,3.335e-05,3.95e-06,6.649e-05,4.121e-05,-1.26e-06,0.0001464
2.412318,2.412318,1.38e-06,3.67e-06,8.8e-06,5.91e-06,2.337e-05,6.07e-06,3.863e-05,3.765e-05,2.94e-06,0.00010259
2.412318,2.831681,7.2e-07,2.24e-06,4.56e-06,4.42e-06,1.423e-05,6.13e-06,2.004e-05,2.813e-05,5.72e-06,6.247e-05
2.412318,3.260321,3.3e-07,1.18e-06,2.09e-06,2.76e-06,7.52e-06,4.76e-06,9.2e-06,1.76e-05,6.15e-06,3.301e-05
2.412318,3.700743,1.3e-07,5.4e-07,8.4e-07,1.46e-06,3.42e-06,2.98e-06,3.69e-06,9.26e-06,4.82e-06,1.503e-05
2.412318,4.156272,5e-08,2.1e-07,2.9e-07,6.4e-07,1.32e-06,1.52e-06,1.27e-06,4.08e-06,2.93e-06,5.82e-06
2.412318,4.63156,1e-08,7e-08,8e-08,2.3e-07,4.3e-07,6.3e-07,3.7e-07,1.48e-06,1.4e-06,1.87e-06
2.412318,5.133596,0.0,2e-08,2e-08,7e-08,1.1e-07,2.1e-07,9e-08,4.3e-07,5.2e-07,4.9e-07
2.412318,5.673962,0.0,0.0,0.0,1e-08,2e-08,5e-08,2e-08,9e-08,1.4e-07,1e-07
2.412318,6.275079,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,1e-08,3e-08,1e-08
2.412318,6.99568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.831681,-6.99568,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
2.831681,-6.275079,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
2.831681,-5.673962,0.0,-0.0,0.0,0.0,-0.0,-1e-08,0.0,2e-08,2e-08,-2e-08
2.831681,-5.133596,0.0,-0.0,0.0,1e-08,-2e-08,-3e-08,2e-08,7e-08,8e-08,-9e-08
2.831681,-4.63156,0.0,-1e-08,1e-08,4e-08,-7e-08,-1e-07,7e-08,2.5e-07,2.1e-07,-3.4e-07
2.831681,-4.156272,1e-08,-3e-08,5e-08,1e-07,-2.2e-07,-2.3e-07,2.3e-07,6.8e-07,4.5e-07,-1.06e-06
2.831681,-3.700743,2e-08,-8e-08,1.4e-07,2.2e-07,-5.7e-07,-4.6e-07,6.7e-07,1.54e-06,7.4e-07,-2.73e-06
2.831681,-3.260321,5e-08,-1.8e-07,3.5e-07,4.2e-07,-1.25e-06,-7.3e-07,1.67e-06,2.93e-06,9.4e-07,-6e-06
2.831681,-2.831681,1.1e-07,-3.4e-07,7.6e-07,6.7e-07,-2.37e-06,-9.4e-07,3.65e-06,4.68e-06,8.7e-07,-1.136e-05
2.831681,-2.412318,2.1e-07,-5.6e-07,1.46e-06,9e-07,-3.89e-06,-9.3e-07,7.03e-06,6.26e-06,4.5e-07,-1.866e-05
2.831681,-2.000259,3.6e-07,-8e-07,2.52e-06,9.9e-07,-5.55e-06,-6e-07,1.21e-05,6.85e-06,-1.9e-07,-2.663e-05
2.831681,-1.593886,5.6e-07,-9.9e-07,3.9e-06,8.3e-07,-6.84e-06,-3e-08,1.871e-05,5.73e-06,-6.9e-07,-3.283e-05
2.831681,-1.191827,7.9e-07,-1.03e-06,5.45e-06,4e-07,-7.14e-06,5.4e-07,2.615e-05,2.78e-06,-7e-07,-3.431e-05
2.831681,-0.792877,1e-06,-8.7e-07,6.9e-06,-1.7e-07,-6.02e-06,7.9e-07,3.313e-05,-1.16e-06,-2e-07,-2.892e-05
2.831681,-0.395943,1.15e-06,-5e-07,7.95e-06,-6.6e-07,-3.46e-06,5.7e-07,3.815e-05,-4.55e-06,4.4e-07,-1.663e-05
2.831681,0.0,1.2e-06,-0.0,8.33e-06,-8.5e-07,-0.0,0.0,3.998e-05,-5.89e-06,7.4e-07,0.0
2.831681,0.395943,1.15e-06,5e-07,7.95e-06,-6.6e-07,3.46e-06,-5.7e-07,3.815e-05,-4.55e-06,4.4e-07,1.663e-05
2.831681,0.792877,1e-06,8.7e-07,6.9e-06,-1.7e-07,6.02e-06,-7.9e-07,3.313e-05,-1.16e-06,-2e-07,2.892e-05
2.831681,1.191827,7.9e-07,1.03e-06,5.45e-06,4e-07,7.14e-06,-5.4e-07,2.615e-05,2.78e-06,-7e-07,3.431e-05
2.831681,1.593886,5.6e-07,9.9e-07,3.9e-06,8.3e-07,6.84e-06,3e-08,1.871e-05,5.73e-06,-6.9e-07,3.283e-05
2.831681,2.000259,3.6e-07,8e-07,2.52e-06,9.9e-07,5.55e-06,6e-07,1.21e-05,6.85e-06,-1.9e-07,2.663e-05
2.831681,2.412318,2.1e-07,5.6e-07,1.46e-06,9e-07,3.89e-06,9.3e-07,7.03e-06,6.26e-06,4.5e-07,1.866e-05
2.831681,2.831681,1.1e-07,3.4e-07,7.6e-07,6.7e-07,2.37e-06,9.4e-07,3.65e-06,4.68e-06,8.7e-07,1.136e-05
2.831681,3.260321,5e-08,1.8e-07,3.5e-07,4.2e-07,1.25e-06,7.3e-07,1.67e-06,2.93e-06,9.4e-07,6e-06
2.831681,3.700743,2e-08,8e-08,1.4e-07,2.2e-07,5.7e-07,4.6e-07,6.7e-07,1.54e-06,7.4e-07,2.73e-06
2.831681,4.156272,1e-08,3e-08,5e-08,1e-07,2.2e-07,2.3e-07,2.3e-07,6.8e-07,4.5e-07,1.06e-06
2.831681,4.63156,0.0,1e-08,1e-08,4e-08,7e-08,1e-07,7e-08,2.5e-07,2.1e-07,3.4e-07
2.831681,5.133596,0.0,0.0,0.0,1e-08,2e-08,3e-08,2e-08,7e-08,8e-08,9e-08
2.831681,5.673962,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,2e-08,2e-08,2e-08
2.831681,6.275079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.831681,6.99568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.260321,-6.99568,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
3.260321,-6.275079,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
3.260321,-5.673962,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
3.260321,-5.133596,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,1e-08,1e-08,-1e-08
3.260321,-4.63156,0.0,-0.0,0.0,0.0,-1e-08,-1e-08,1e-08,3e-08,3e-08,-5e-08
3.260321,-4.156272,0.0,-0.0,1e-08,1e-08,-3e-08,-3e-08,3e-08,9e-08,6e-08,-1.5e-07
3.260321,-3.700743,0.0,-1e-08,2e-08,3e-08,-8e-08,-6e-08,1e-07,2.1e-07,9e-08,-4e-07
3.260321,-3.260321,1e-08,-2e-08,5e-08,5e-08,-1.7e-07,-9e-08,2.4e-07,3.9e-07,1.2e-07,-8.8e-07
3.260321,-2.831681,1e-08,-4e-08,1e-07,8e-08,-3.2e-07,-1.2e-07,5.3e-07,6.3e-07,1.1e-07,-1.66e-06
3.260321,-2.412318,3e-08,-7e-08,2e-07,1.1e-07,-5.2e-07,-1.2e-07,1.03e-06,8.4e-07,6e-08,-2.73e-06
3.260321,-2.000259,5e-08,-1e-07,3.4e-07,1.2e-07,-7.5e-07,-7e-08,1.77e-06,9.2e-07,-2e-08,-3.9e-06
3.260321,-1.593886,7e-08,-1.2e-07,5.2e-07,1e-07,-9.2e-07,-0.0,2.74e-06,7.7e-07,-9e-08,-4.8e-06
3.260321,-1.191827,1e-07,-1.3e-07,7.3e-07,5e-08,-9.6e-07,7e-08,3.83e-06,3.7e-07,-9e-08,-5.02e-06
3.260321,-0.792877,1.2e-07,-1.1e-07,9.3e-07,-2e-08,-8.1e-07,1e-07,4.85e-06,-1.6e-07,-2e-08,-4.23e-06
3.260321,-0.395943,1.4e-07,-6e-08,1.07e-06,-8e-08,-4.7e-07,7e-08,5.58e-06,-6.1e-07,6e-08,-2.43e-06
3.260321,0.0,1.5e-07,-0.0,1.12e-06,-1.1e-07,-0.0,0.0,5.85e-06,-7.9e-07,9e-08,-0.0
3.260321,0.395943,1.4e-07,6e-08,1.07e-06,-8e-08,4.7e-07,-7e-08,5.58e-06,-6.1e-07,6e-08,2.43e-06
3.260321,0.792877,1.2e-07,1.1e-07,9.3e-07,-2e-08,8.1e-07,-1e-07,4.85e-06,-1.6e-07,-2e-08,4.23e-06
3.260321,1.191827,1e-07,1.3e-07,7.3e-07,5e-08,9.6e-07,-7e-08,3.83e-06,3.7e-07,-9e-08,5.02e-06
3.260321,1.593886,7e-08,1.2e-07,5.2e-07,1e-07,9.2e-07,0.0,2.74e-06,7.7e-07,-9e-08,4.8e-06
3.260321,2.000259,5e-08,1e-07,3.4e-07,1.2e-07,7.5e-07,7e-08,1.77e-06,9.2e-07,-2e-08,3.9e-06
3.260321,2.412318,3e-08,7e-08,2e-07,1.1e-07,5.2e-07,1.2e-07,1.03e-06,8.4e-07,6e-08,2.73e-06
3.260321,2.831681,1e-08,4e-08,1e-07,8e-08,3.2e-07,1.2e-07,5.3e-07,6.3e-07,1.1e-07,1.66e-06
3.260321,3.260321,1e-08,2e-08,5e-08,5e-08,1.7e-07,9e-08,2.4e-07,3.9e-07,1.2e-07,8.8e-07
