temperature,internal energy,partition function,free energy,chemical entropy
60.213699586259466,-0.38409873180381676,1.4024728403068086e+32,-0.38408107935680225,-2.9316330230178797e-07
60.19844322584101,-0.38409873031316927,1.4290320368585877e+32,-0.38408108382921846,-2.931385432112163e-07
60.18365684971758,-0.38409872886796587,1.4552661314582383e+32,-0.3840810881634978,-2.931145329392392e-07
60.16968832995577,-0.3840987275022676,1.4805035728046936e+32,-0.3840810922577155,-2.930918381263549e-07
60.12475391410278,-0.38409872310619825,1.5647797453741868e+32,-0.384081105426022,-2.9301874900716365e-07
60.10061863727369,-0.38409872074317836,1.6120648002128525e+32,-0.3840811124976373,-2.929794391519593e-07
60.07765853741314,-0.3840987184940524,1.6584098682339834e+32,-0.38408111922404553,-2.929420093149122e-07
60.049812230781775,-0.3840987157647584,1.7164591714595023e+32,-0.3840811273807683,-2.928965693104103e-07
60.01129019267136,-0.38409871198634754,1.8002228136136486e+32,-0.3840811386625445,-2.928336275826138e-07
59.9804863006542,-0.3840987089626592,1.8702180012521288e+32,-0.38408114768218804,-2.9278322925091124e-07
59.94971401578791,-0.3840987059400237,1.942934699364415e+32,-0.3840811566910257,-2.9273282260150305e-07
59.91802203161471,-0.3840987028249061,2.0208639362246662e+32,-0.3840811659674912,-2.9268084660151997e-07
59.88116588892097,-0.38409869919944545,2.1155420097135513e+32,-0.38408117675347536,-2.926203207631297e-07
59.85766230518062,-0.3840986968859077,2.178286825911617e+32,-0.3840811836306483,-2.9258167768235713e-07
59.83417716469199,-0.3840986945729861,2.2428925889055555e+32,-0.38408119050151723,-2.925430297254425e-07
59.8117265832266,-0.3840986923608308,2.3064924662997405e+32,-0.38408119706886396,-2.9250605134218637e-07
59.77172016106392,-0.38409868841610006,2.424455436647485e+32,-0.3840812087696854,-2.924400764706942e-07
59.694780222016426,-0.3840986808198202,2.6690473265655114e+32,-0.3840812312660694,-2.9231289043819095e-07
59.640597109560545,-0.3840986754625556,2.8563850824568324e+32,-0.3840812471021837,-2.9222310333125737e-07
59.5865122685896,-0.3840986701085919,3.0568718847198533e+32,-0.38408126290471944,-2.921332900636943e-07
59.53748051651341,-0.38409866524929265,3.251108881097976e+32,-0.384081277226597,-2.9205170498955615e-07
59.48499142433741,-0.3840986600414918,3.4731310920754356e+32,-0.3840812925539355,-2.9196419366310683e-07
59.43259480090456,-0.38409865483680866,3.710315468692099e+32,-0.3840813078496864,-2.9187665758760464e-07
59.40855240769472,-0.38409865244659097,3.824653862217714e+32,-0.3840813148666173,-2.9183643214711197e-07
59.38452945845947,-0.38409865005703003,3.9425157473660464e+32,-0.38408132187690697,-2.9179620148691455e-07
59.35148692941658,-0.3840986467682059,4.110751056614627e+32,-0.38408133151768353,-2.917408041172566e-07
59.318838348577216,-0.384098643516217,4.284226362813688e+32,-0.3840813410417188,-2.916859968916571e-07
59.28457189707195,-0.3840986401005355,4.4743964737022966e+32,-0.38408135103578506,-2.9162839837108724e-07
59.250538147468056,-0.3840986367054685,4.671862179961277e+32,-0.384081360960027,-2.9157111448553726e-07
58.912337553164235,-0.38409860282713215,7.19525088311805e+32,-0.3840814634766645,-2.909297301636892e-07
58.87130081804612,-0.384098598698961,7.584906707855626e+32,-0.38408147541406057,-2.9085963215535843e-07
58.83032121328397,-0.3840985945727452,7.995664177499855e+32,-0.3840814873319648,-2.907895185272076e-07
58.802483490954714,-0.38409859176761457,8.287657615063336e+32,-0.3840814954262218,-2.9074182547794916e-07
58.77467210104219,-0.3840985889633868,8.590314350596597e+32,-0.3840815035114957,-2.9069412521230235e-07
58.74782520696646,-0.38409858625474763,8.89324147764833e+32,-0.3840815113151137,-2.906480295019881e-07
58.69719551725061,-0.3840985811421647,9.494712039579012e+32,-0.3840815260284286,-2.9056096438384895e-07
58.631164479100875,-0.38409857446560386,1.0342440612236419e+33,-0.3840815452111877,-2.9044714645274767e-07
58.5652818364105,-0.38409856779415186,1.1265858007361905e+33,-0.38408156434333696,-2.9033328760196736e-07
