T(K),partition function,internal energy,free energy,chemical entropy
17.504165570463915,3.993291084660961e+110,-0.384140717688459,-0.384140717688459,0.0
17.443283112524906,9.713234019080634e+110,-0.384140717688459,-0.3841407176884589,-3.1823797660773404e-18
17.382822705659,2.362635558219707e+111,-0.384140717688459,-0.384140717688459,0.0
17.322779976393807,5.746846796853936e+111,-0.384140717688459,-0.384140717688459,0.0
17.263150611475325,1.3978562200001883e+112,-0.38414071768845903,-0.3841407176884589,-6.431172673006506e-18
17.203930356835027,3.400128941775177e+112,-0.38414071768845903,-0.384140717688459,-3.2266551933118905e-18
17.145115016578195,8.270433436062278e+112,-0.384140717688459,-0.384140717688459,0.0
17.08670045199288,2.0116904503224433e+113,-0.38414071768845903,-0.384140717688459,-3.2487929069291654e-18
17.02868258057911,4.8932120658543444e+113,-0.384140717688459,-0.384140717688459,0.0
16.971057375097782,1.1902191173389544e+114,-0.384140717688459,-0.3841407176884589,-3.2709306205464402e-18
16.91382086263876,2.8950749082891865e+114,-0.384140717688459,-0.384140717688459,0.0
16.85696912370786,7.041945976590076e+114,-0.384140717688459,-0.384140717688459,0.0
16.800498291332087,1.7128746132001555e+115,-0.384140717688459,-0.384140717688459,0.0
16.74440455018288,4.166375956729674e+115,-0.384140717688459,-0.38414071768845903,3.3152060477809908e-18
16.688684135716795,1.0134243615406239e+116,-0.384140717688459,-0.384140717688459,0.0
16.633333333333333,2.4650414346434267e+116,-0.384140717688459,-0.384140717688459,0.0
16.578348477549465,5.995937639855773e+116,-0.384140717688459,-0.384140717688459,0.0
16.52372595119044,1.4584447821358318e+117,-0.384140717688459,-0.384140717688459,0.0
